recorded_at,zone_id,location,hour,day_of_week,is_weekend,weather_code,weather_label,temperature_c,humidity_pct,area_m2,exits_count,event_flag,event_intensity,prev_density,current_density,predicted_density_30m,duration_min,movement_speed_mps,occupancy_ratio,camera_count,noise_db,risk_label,anomaly_label,anomaly_reason,sensor_value,rolling_mean_1h,z_score
2025-06-24T16:45:00,3,zone3,16,1,0,3,storm,25.33,98,430,2,0,0.013,35.88,11.81,19.97,38.4,0.847,0.0275,7,72.63,Aman,0,normal,-1.72,34.61,2.019
2025-06-24T17:00:00,3,zone3,17,1,0,1,cloudy,30.71,66.32,430,2,0,0.086,113.6,112.67,155.27,93.78,1.225,0.262,2,70.46,Aman,0,normal,119.34,103.78,0.864
2025-06-24T17:15:00,4,zone4,17,1,0,0,clear,33.64,65.02,810,5,0,0.016,90.92,74.36,49.89,43.54,0.534,0.0918,3,83.0,Aman,1,density_spike,25.59,88.16,4.866
2025-06-24T17:30:00,3,zone3,17,1,0,0,clear,32.19,65.8,430,2,0,0.072,140.99,134.12,137.78,50.5,0.987,0.3119,8,74.01,Aman,0,normal,125.0,146.49,1.194
2025-06-24T17:45:00,1,zone1,17,1,0,2,rain,26.17,80.27,520,3,0,0.18,188.91,178.84,201.95,61.68,1.071,0.3439,8,74.15,Aman,0,normal,176.82,183.36,0.297
2025-06-24T18:00:00,3,zone3,18,1,0,0,clear,29.72,63.7,430,2,1,0.494,153.91,194.51,205.76,101.44,0.767,0.4524,7,72.4,Waspada,1,density_spike,211.92,141.89,3.891
2025-06-24T18:15:00,1,zone1,18,1,0,2,rain,25.58,77.63,520,3,0,0.076,132.85,121.1,131.79,87.06,0.992,0.2329,4,59.03,Aman,0,normal,135.13,136.55,0.079
2025-06-24T18:30:00,1,zone1,18,1,0,1,cloudy,24.97,83.58,520,3,0,0.176,205.4,216.52,251.41,55.88,0.402,0.4164,7,104.09,Waspada,1,density_spike,316.76,227.19,4.76
2025-06-24T18:45:00,3,zone3,18,1,0,0,clear,26.83,51.42,430,2,0,0.02,104.27,54.67,55.47,41.75,1.427,0.1271,4,61.49,Aman,1,density_spike,37.84,112.39,4.142
2025-06-24T19:00:00,3,zone3,19,1,0,1,cloudy,30.61,64.28,430,2,0,0.118,109.6,100.27,126.17,39.87,1.229,0.2332,8,78.18,Aman,0,normal,101.79,104.6,0.156
2025-06-24T19:15:00,4,zone4,19,1,0,1,cloudy,28.07,81.12,810,5,0,0.046,158.37,133.8,151.17,83.17,1.262,0.1652,6,61.12,Aman,0,normal,124.71,162.73,1.947
2025-06-24T19:30:00,3,zone3,19,1,0,0,clear,30.96,66.0,430,2,1,0.848,153.77,232.42,293.75,146.87,0.614,0.5405,5,83.22,Bahaya,1,density_spike,222.15,152.44,3.811
2025-06-24T19:45:00,5,zone5,19,1,0,1,cloudy,28.22,56.22,360,2,0,0.014,106.23,118.28,156.23,55.59,0.962,0.3286,7,59.18,Aman,0,normal,85.16,101.88,0.929
2025-06-24T20:00:00,5,zone5,20,1,0,1,cloudy,33.08,88.39,360,2,0,0.005,146.85,137.61,186.06,60.83,1.049,0.3823,3,65.93,Aman,0,normal,115.2,143.86,1.593
2025-06-24T20:15:00,2,zone2,20,1,0,1,cloudy,27.53,59.92,680,4,0,0.038,128.15,128.88,173.35,39.34,1.105,0.1895,8,61.64,Aman,0,normal,126.79,135.42,0.479
2025-06-24T20:30:00,4,zone4,20,1,0,0,clear,31.05,63.6,810,5,0,0.021,139.03,148.45,190.28,79.78,0.998,0.1833,4,63.12,Aman,0,normal,147.31,137.28,0.557
2025-06-24T20:45:00,3,zone3,20,1,0,1,cloudy,26.0,77.07,430,2,1,0.589,213.96,214.34,260.44,116.59,1.04,0.4985,6,80.46,Waspada,0,normal,207.28,186.81,0.913
2025-06-24T21:00:00,3,zone3,21,1,0,3,storm,23.23,83.1,430,2,0,0.173,101.63,122.69,125.34,37.68,1.185,0.2853,4,62.1,Aman,0,normal,88.58,101.87,0.738
2025-06-24T21:15:00,2,zone2,21,1,0,0,clear,27.8,72.67,680,4,0,0.033,150.83,136.1,150.66,61.2,1.379,0.2001,2,69.72,Aman,0,normal,130.49,135.54,0.281
2025-06-24T21:30:00,1,zone1,21,1,0,0,clear,30.28,65.62,520,3,0,0.013,191.01,193.3,219.24,76.05,1.001,0.3717,8,84.95,Aman,0,normal,160.83,178.12,0.809
2025-06-24T21:45:00,1,zone1,21,1,0,0,clear,31.08,50.31,520,3,0,0.131,181.8,215.2,225.22,44.83,0.855,0.4138,6,76.19,Aman,0,normal,198.6,200.84,0.093
2025-06-24T22:00:00,5,zone5,22,1,0,0,clear,30.58,69.77,360,2,0,0.15,130.6,142.75,119.27,97.53,1.064,0.3965,6,75.81,Waspada,0,normal,101.91,145.85,2.441
2025-06-24T22:15:00,2,zone2,22,1,0,0,clear,35.12,60.05,680,4,1,0.454,209.21,224.87,227.89,88.59,1.176,0.3307,2,74.93,Waspada,0,normal,253.38,209.53,1.744
2025-06-24T22:30:00,2,zone2,22,1,0,0,clear,32.62,62.03,680,4,0,0.115,96.67,116.0,118.95,70.98,1.139,0.1706,2,61.67,Aman,0,normal,109.73,93.08,0.925
2025-06-24T22:45:00,4,zone4,22,1,0,2,rain,30.66,66.82,810,5,0,0.003,113.32,97.37,113.22,36.51,0.977,0.1202,3,62.88,Aman,0,normal,94.56,101.11,0.364
2025-06-24T23:00:00,5,zone5,23,1,0,2,rain,30.1,82.76,360,2,0,0.134,42.48,63.18,98.27,87.64,1.077,0.1755,6,53.8,Aman,0,normal,62.03,42.23,1.1
2025-06-24T23:15:00,3,zone3,23,1,0,0,clear,27.92,73.42,430,2,0,0.058,83.25,99.19,93.64,84.8,1.137,0.2307,5,59.42,Aman,0,normal,100.32,85.93,0.799
2025-06-24T23:30:00,2,zone2,23,1,0,0,clear,32.45,67.17,680,4,0,0.178,94.52,44.19,80.2,58.19,1.134,0.065,6,72.76,Aman,0,normal,54.77,84.09,1.629
2025-06-24T23:45:00,4,zone4,23,1,0,1,cloudy,27.93,72.96,810,5,0,0.002,134.23,100.06,98.84,53.8,1.329,0.1235,8,66.5,Aman,0,normal,101.08,149.82,2.708
2025-06-25T00:00:00,2,zone2,0,2,0,0,clear,28.99,76.88,680,4,0,0.017,80.48,129.85,120.28,68.5,0.714,0.191,3,76.52,Aman,1,density_spike,148.4,88.49,3.328
2025-06-25T00:15:00,2,zone2,0,2,0,1,cloudy,31.8,75.33,680,4,0,0.06,102.86,68.14,99.65,27.42,1.265,0.1002,3,73.46,Aman,0,normal,102.22,107.94,0.318
2025-06-25T00:30:00,4,zone4,0,2,0,0,clear,30.28,73.74,810,5,0,0.109,39.43,92.15,74.13,95.15,0.929,0.1138,8,52.91,Aman,1,density_spike,120.61,38.16,4.581
2025-06-25T00:45:00,3,zone3,0,2,0,0,clear,30.32,93.52,430,2,0,0.127,24.24,32.07,4.32,59.88,0.863,0.0746,5,72.79,Aman,0,normal,35.53,21.2,0.796
2025-06-25T01:00:00,3,zone3,1,2,0,2,rain,26.82,79.51,430,2,0,0.166,52.92,30.32,43.25,43.18,1.093,0.0705,2,59.92,Aman,0,normal,9.74,56.51,2.598
2025-06-25T01:15:00,1,zone1,1,2,0,0,clear,27.91,68.39,520,3,0,0.156,94.1,116.67,106.66,61.73,1.054,0.2244,7,75.91,Aman,0,normal,88.94,87.57,0.076
2025-06-25T01:30:00,3,zone3,1,2,0,0,clear,33.6,61.58,430,2,1,0.477,86.41,123.5,141.1,83.6,0.871,0.2872,5,77.21,Waspada,0,normal,103.52,90.76,0.709
2025-06-25T01:45:00,4,zone4,1,2,0,0,clear,32.36,69.61,810,5,0,0.099,65.79,84.22,70.01,69.69,1.31,0.104,2,73.98,Aman,0,normal,89.48,62.25,1.513
2025-06-25T02:00:00,5,zone5,2,2,0,0,clear,33.09,72.87,360,2,0,0.019,31.96,55.02,35.17,62.37,1.305,0.1528,6,66.88,Aman,1,density_spike,92.9,30.3,3.478
2025-06-25T02:15:00,1,zone1,2,2,0,1,cloudy,28.02,77.37,520,3,0,0.114,127.74,94.46,101.46,89.05,0.751,0.1816,7,70.09,Aman,1,density_spike,59.85,130.64,3.933
2025-06-25T02:30:00,2,zone2,2,2,0,1,cloudy,30.88,72.12,680,4,0,0.045,83.64,81.38,45.59,86.58,1.332,0.1197,4,74.35,Aman,0,normal,83.28,78.08,0.289
2025-06-25T02:45:00,2,zone2,2,2,0,0,clear,32.34,51.66,680,4,0,0.169,56.05,83.0,129.89,70.32,1.187,0.1221,8,65.97,Aman,0,normal,71.79,59.07,0.707
2025-06-25T03:00:00,4,zone4,3,2,0,2,rain,23.27,98,810,5,0,0.128,16.52,15.01,30.62,50.79,1.488,0.0185,4,64.69,Aman,0,normal,1.34,16.67,0.852
2025-06-25T03:15:00,3,zone3,3,2,0,0,clear,30.04,79.76,430,2,0,0.156,150.37,130.49,158.21,70.26,0.917,0.3035,7,73.26,Aman,0,normal,109.41,130.03,1.146
2025-06-25T03:30:00,2,zone2,3,2,0,0,clear,30.59,71.61,680,4,0,0.121,124.04,99.15,87.83,62.8,0.982,0.1458,4,64.04,Aman,0,normal,111.97,124.83,0.715
2025-06-25T03:45:00,5,zone5,3,2,0,1,cloudy,26.43,68.28,360,2,0,0.078,34.63,4,31.47,46.47,0.965,0.0111,2,68.67,Aman,0,normal,-3.01,37.34,2.242
2025-06-25T04:00:00,5,zone5,4,2,0,1,cloudy,32.37,72.34,360,2,0,0.02,10.09,4,19.71,22.17,1.057,0.0111,5,67.29,Aman,0,normal,15.51,10.33,0.288
2025-06-25T04:15:00,5,zone5,4,2,0,1,cloudy,31.11,73.77,360,2,0,0.075,37.03,28.53,47.52,5,1.347,0.0793,8,62.56,Aman,0,normal,44.92,40.0,0.273
2025-06-25T04:30:00,1,zone1,4,2,0,0,clear,32.01,61.15,520,3,0,0.171,161.53,182.34,178.62,98.96,1.341,0.3507,6,60.47,Waspada,0,normal,186.2,152.39,1.849
2025-06-25T04:45:00,2,zone2,4,2,0,0,clear,27.49,76.63,680,4,0,0.048,90.84,92.25,110.09,38.92,1.374,0.1357,5,66.79,Aman,0,normal,72.73,83.84,0.617
2025-06-25T05:00:00,3,zone3,5,2,0,3,storm,24.29,78.37,430,2,1,0.948,155.46,194.74,274.01,140.39,0.86,0.4529,7,91.66,Bahaya,0,normal,198.07,162.26,1.839
2025-06-25T05:15:00,5,zone5,5,2,0,2,rain,31.8,79.38,360,2,0,0.17,26.98,55.37,60.22,79.48,0.91,0.1538,7,75.68,Aman,0,normal,58.16,26.17,1.777
2025-06-25T05:30:00,1,zone1,5,2,0,1,cloudy,28.19,76.49,520,3,0,0.084,123.92,141.88,118.11,37.78,1.379,0.2728,4,74.48,Aman,0,normal,106.28,108.4,0.118
2025-06-25T05:45:00,4,zone4,5,2,0,0,clear,30.19,65.85,810,5,0,0.157,96.95,98.2,101.07,45.07,1.16,0.1212,4,71.91,Aman,0,normal,106.23,100.53,0.317
2025-06-25T06:00:00,1,zone1,6,2,0,2,rain,28.61,71.52,520,3,0,0.145,131.26,127.77,124.35,70.53,0.898,0.2457,2,71.02,Aman,0,normal,121.99,119.99,0.111
2025-06-25T06:15:00,2,zone2,6,2,0,0,clear,32.25,59.57,680,4,0,0.055,123.25,139.32,138.43,60.68,0.941,0.2049,3,70.05,Aman,0,normal,130.25,130.99,0.041
2025-06-25T06:30:00,1,zone1,6,2,0,0,clear,35.14,68.85,520,3,0,0.068,125.25,149.79,169.84,78.57,1.212,0.2881,5,67.96,Aman,0,normal,158.44,109.93,2.695
2025-06-25T06:45:00,5,zone5,6,2,0,2,rain,27.94,95.55,360,2,0,0.165,78.68,78.37,89.24,82.47,1.342,0.2177,8,70.23,Aman,0,normal,71.72,75.19,0.193
2025-06-25T07:00:00,4,zone4,7,2,0,1,cloudy,26.98,66.53,810,5,0,0.046,117.83,107.22,117.27,79.33,1.11,0.1324,8,55.45,Aman,0,normal,119.34,110.13,0.512
2025-06-25T07:15:00,4,zone4,7,2,0,1,cloudy,31.12,67.55,810,5,0,0.113,128.12,113.79,146.0,112.01,1.165,0.1405,3,75.13,Aman,0,normal,139.31,143.34,0.224
2025-06-25T07:30:00,1,zone1,7,2,0,0,clear,28.33,61.38,520,3,0,0.171,176.38,206.27,198.7,70.37,1.148,0.3967,4,64.18,Waspada,0,normal,187.67,162.97,1.263
2025-06-25T07:45:00,4,zone4,7,2,0,1,cloudy,30.7,59.09,810,5,0,0.159,105.8,123.95,110.12,84.51,0.813,0.153,2,75.69,Aman,0,normal,119.79,104.92,0.826
2025-06-25T08:00:00,4,zone4,8,2,0,1,cloudy,26.45,70.28,810,5,0,0.111,128.83,129.59,156.02,40.23,0.821,0.16,8,70.95,Aman,0,normal,142.98,135.9,0.394
2025-06-25T08:15:00,5,zone5,8,2,0,0,clear,31.31,60.6,360,2,1,0.461,111.21,159.34,164.12,104.95,0.952,0.4426,6,80.49,Waspada,0,normal,145.36,97.27,2.672
2025-06-25T08:30:00,4,zone4,8,2,0,0,clear,34.78,81.53,810,5,0,0.018,104.73,122.66,146.01,57.79,0.859,0.1514,7,72.16,Aman,0,normal,104.46,109.65,0.288
2025-06-25T08:45:00,2,zone2,8,2,0,2,rain,27.15,86.14,680,4,0,0.039,105.46,116.85,123.64,79.05,0.308,0.1718,5,102.4,Aman,1,density_spike,184.06,102.07,6.197
2025-06-25T09:00:00,4,zone4,9,2,0,0,clear,33.85,59.43,810,5,0,0.15,100.26,106.73,133.98,33.31,1.445,0.1318,4,66.39,Aman,0,normal,114.01,88.22,1.432
2025-06-25T09:15:00,2,zone2,9,2,0,2,rain,22.84,70.86,680,4,0,0.047,72.42,47.07,55.01,37.21,1.293,0.0692,7,78.47,Aman,0,normal,60.88,68.17,0.405
2025-06-25T09:30:00,3,zone3,9,2,0,0,clear,30.98,65.23,430,2,0,0.007,99.4,101.08,58.89,37.51,1.116,0.2351,4,69.09,Aman,0,normal,101.42,93.64,0.432
2025-06-25T09:45:00,3,zone3,9,2,0,1,cloudy,31.04,89.61,430,2,0,0.173,128.54,103.43,130.75,76.63,1.215,0.2405,8,77.64,Aman,1,density_spike,77.63,143.34,3.651
2025-06-25T10:00:00,4,zone4,10,2,0,1,cloudy,32.9,77.47,810,5,0,0.153,33.6,34.74,28.72,67.43,1.013,0.0429,3,73.37,Aman,0,normal,58.52,31.18,1.519
2025-06-25T10:15:00,5,zone5,10,2,0,0,clear,26.74,67.09,360,2,0,0.131,103.73,135.19,102.46,64.72,0.857,0.3755,8,69.01,Aman,0,normal,158.28,110.48,2.655
2025-06-25T10:30:00,3,zone3,10,2,0,3,storm,28.05,73.22,430,2,1,0.492,97.77,89.49,118.18,91.87,1.191,0.2081,6,87.54,Aman,0,normal,87.03,106.64,1.089
2025-06-25T10:45:00,3,zone3,10,2,0,2,rain,26.57,80.47,430,2,0,0.025,143.54,126.63,134.66,28.17,1.204,0.2945,2,67.06,Aman,0,normal,131.29,135.71,0.245
2025-06-25T11:00:00,4,zone4,11,2,0,1,cloudy,29.56,65.27,810,5,0,0.176,82.8,93.42,49.69,26.4,1.251,0.1153,2,73.35,Aman,0,normal,82.67,82.07,0.033
2025-06-25T11:15:00,4,zone4,11,2,0,3,storm,24.37,85.85,810,5,0,0.014,129.54,124.94,127.82,63.55,1.049,0.1542,4,73.51,Aman,0,normal,114.32,133.31,1.055
2025-06-25T11:30:00,4,zone4,11,2,0,1,cloudy,29.6,79.09,810,5,0,0.056,82.63,79.47,115.79,59.7,0.458,0.0981,8,79.43,Aman,1,density_spike,128.9,91.72,5.929
2025-06-25T11:45:00,3,zone3,11,2,0,3,storm,26.32,90.59,430,2,0,0.079,37.68,4,18.75,51.78,1.06,0.0093,5,64.25,Aman,1,density_spike,-29.62,34.14,3.542
2025-06-25T12:00:00,3,zone3,12,2,0,1,cloudy,31.24,68.84,430,2,0,0.037,88.1,76.07,60.11,65.0,1.19,0.1769,5,66.08,Aman,1,density_spike,26.32,97.61,3.961
2025-06-25T12:15:00,1,zone1,12,2,0,2,rain,22.59,84.55,520,3,0,0.018,148.13,154.57,157.22,68.62,0.741,0.2972,7,60.39,Aman,0,normal,174.13,147.93,1.455
2025-06-25T12:30:00,1,zone1,12,2,0,0,clear,31.28,72.52,520,3,0,0.03,161.44,157.45,154.79,66.25,1.272,0.3028,2,73.9,Aman,0,normal,167.13,166.47,0.033
2025-06-25T12:45:00,2,zone2,12,2,0,1,cloudy,30.17,76.53,680,4,0,0.072,63.45,95.32,112.71,77.86,1.031,0.1402,6,61.85,Aman,0,normal,102.35,55.84,2.584
2025-06-25T13:00:00,2,zone2,13,2,0,3,storm,25.49,88.65,680,4,0,0.145,134.2,85.83,89.88,43.55,1.248,0.1262,4,80.63,Aman,0,normal,89.86,133.32,2.415
2025-06-25T13:15:00,2,zone2,13,2,0,0,clear,27.0,72.36,680,4,0,0.065,143.35,187.72,182.08,54.23,1.129,0.2761,6,64.79,Aman,0,normal,190.67,159.01,1.659
2025-06-25T13:30:00,5,zone5,13,2,0,0,clear,31.07,64.07,360,2,0,0.151,68.04,67.43,78.31,63.94,1.123,0.1873,5,74.05,Aman,0,normal,114.56,63.59,2.832
2025-06-25T13:45:00,5,zone5,13,2,0,0,clear,30.16,56.4,360,2,1,0.453,73.18,110.0,168.44,108.0,0.772,0.3056,2,82.71,Waspada,0,normal,88.62,79.82,0.489
2025-06-25T14:00:00,5,zone5,14,2,0,2,rain,23.02,75.38,360,2,0,0.085,91.94,80.38,124.9,21.88,0.791,0.2233,7,67.05,Aman,0,normal,102.29,85.35,0.941
2025-06-25T14:15:00,1,zone1,14,2,0,0,clear,32.43,50.62,520,3,0,0.047,155.07,168.75,194.14,63.0,0.871,0.3245,7,75.1,Aman,0,normal,186.71,170.76,0.778
2025-06-25T14:30:00,4,zone4,14,2,0,0,clear,32.21,68.84,810,5,0,0.163,124.41,135.85,134.73,68.96,1.169,0.1677,4,63.24,Aman,0,normal,136.35,118.14,1.012
2025-06-25T14:45:00,5,zone5,14,2,0,0,clear,28.43,64.04,360,2,0,0.067,83.79,92.44,103.8,46.89,1.069,0.2568,5,69.26,Aman,0,normal,59.72,72.35,0.702
2025-06-25T15:00:00,2,zone2,15,2,0,3,storm,24.6,98,680,4,0,0.124,79.08,54.97,94.08,60.48,1.224,0.0808,2,64.87,Aman,0,normal,52.72,68.08,0.853
2025-06-25T15:15:00,3,zone3,15,2,0,0,clear,31.51,59.33,430,2,0,0.109,180.6,194.74,228.23,42.46,0.95,0.4529,3,59.77,Waspada,0,normal,176.25,167.77,0.421
2025-06-25T15:30:00,4,zone4,15,2,0,2,rain,28.18,84.23,810,5,0,0.102,35.31,50.09,37.42,42.75,1.375,0.0618,5,61.01,Aman,0,normal,67.74,31.73,2.001
2025-06-25T15:45:00,2,zone2,15,2,0,1,cloudy,24.93,66.34,680,4,0,0.016,62.54,22.45,13.98,7.29,1.068,0.033,5,61.04,Aman,0,normal,27.91,60.74,1.824
2025-06-25T16:00:00,2,zone2,16,2,0,0,clear,30.62,67.28,680,4,0,0.133,216.7,216.57,205.53,118.32,0.919,0.3185,2,62.81,Waspada,0,normal,232.67,242.27,0.33
2025-06-25T16:15:00,1,zone1,16,2,0,0,clear,32.39,67.23,520,3,0,0.104,148.56,158.43,142.55,62.93,0.992,0.3047,3,71.96,Aman,0,normal,145.85,136.34,0.528
2025-06-25T16:30:00,2,zone2,16,2,0,0,clear,31.53,67.46,680,4,0,0.001,175.82,180.8,160.32,40.48,1.042,0.2659,4,78.6,Aman,0,normal,198.93,193.12,0.251
2025-06-25T16:45:00,1,zone1,16,2,0,2,rain,28.23,90.05,520,3,0,0.07,117.2,84.13,89.96,35.27,1.132,0.1618,5,57.55,Aman,0,normal,123.7,115.59,0.451
2025-06-25T17:00:00,5,zone5,17,2,0,1,cloudy,29.07,71.49,360,2,0,0.027,107.51,82.01,108.49,54.23,1.3,0.2278,4,67.76,Aman,0,normal,67.05,111.67,2.479
2025-06-25T17:15:00,2,zone2,17,2,0,0,clear,34.35,62.13,680,4,0,0.119,171.64,158.42,121.08,76.67,0.915,0.233,6,60.72,Aman,0,normal,157.48,186.85,1.31
2025-06-25T17:30:00,5,zone5,17,2,0,0,clear,29.47,60.95,360,2,1,0.876,151.52,195.88,242.58,139.43,1.006,0.5441,2,100.93,Bahaya,0,normal,181.5,144.87,2.035
2025-06-25T17:45:00,1,zone1,17,2,0,0,clear,33.59,66.64,520,3,0,0.122,167.43,184.13,197.82,57.59,0.795,0.3541,5,71.29,Aman,0,normal,189.53,146.7,2.379
2025-06-25T18:00:00,5,zone5,18,2,0,1,cloudy,26.63,90.08,360,2,0,0.165,89.46,78.28,78.71,58.56,0.696,0.2175,8,65.94,Aman,0,normal,85.27,89.35,0.227
2025-06-25T18:15:00,5,zone5,18,2,0,0,clear,30.04,59.25,360,2,0,0.165,129.68,132.56,174.2,74.0,1.23,0.3682,6,63.5,Waspada,0,normal,146.89,121.56,1.407
2025-06-25T18:30:00,5,zone5,18,2,0,2,rain,30.24,83.03,360,2,0,0.123,115.19,109.02,97.52,49.93,1.07,0.3028,7,61.08,Aman,0,normal,99.85,124.25,1.356
2025-06-25T18:45:00,5,zone5,18,2,0,0,clear,29.25,60.66,360,2,1,0.996,125.31,198.62,271.2,129.9,0.763,0.5517,3,91.45,Bahaya,1,density_spike,183.49,113.21,3.904
2025-06-25T19:00:00,4,zone4,19,2,0,1,cloudy,33.42,61.83,810,5,0,0.025,44.4,9.16,12.0,53.29,1.617,0.0113,3,67.68,Aman,0,normal,-6.41,38.63,2.502
2025-06-25T19:15:00,2,zone2,19,2,0,0,clear,32.95,72.71,680,4,0,0.003,114.82,86.75,98.18,16.75,1.375,0.1276,8,61.22,Aman,0,normal,135.25,102.89,1.798
2025-06-25T19:30:00,4,zone4,19,2,0,0,clear,34.65,56.47,810,5,0,0.077,106.72,127.22,161.63,51.31,0.96,0.1571,5,69.91,Aman,0,normal,147.17,107.66,2.195
2025-06-25T19:45:00,4,zone4,19,2,0,0,clear,29.88,49.04,810,5,0,0.078,128.84,122.08,181.61,76.19,1.258,0.1507,5,59.15,Aman,0,normal,112.13,128.41,0.904
2025-06-25T20:00:00,5,zone5,20,2,0,0,clear,32.31,70.19,360,2,0,0.097,85.41,90.68,85.1,86.19,0.869,0.2519,5,74.86,Aman,0,normal,102.32,83.01,1.073
2025-06-25T20:15:00,4,zone4,20,2,0,0,clear,31.71,70.8,810,5,0,0.101,132.28,98.34,124.42,49.24,0.408,0.1214,6,89.35,Aman,1,density_spike,273.42,136.03,3.339
2025-06-25T20:30:00,3,zone3,20,2,0,2,rain,27.77,74.22,430,2,0,0.007,144.2,137.89,207.69,62.85,1.052,0.3207,2,70.41,Aman,0,normal,149.29,148.98,0.017
2025-06-25T20:45:00,2,zone2,20,2,0,0,clear,33.26,58.16,680,4,0,0.159,146.69,163.62,193.01,69.34,0.856,0.2406,4,76.58,Aman,0,normal,192.98,160.92,1.661
2025-06-25T21:00:00,2,zone2,21,2,0,0,clear,30.64,74.73,680,4,0,0.103,84.81,102.93,135.12,79.25,0.506,0.1514,5,93.14,Aman,1,density_spike,124.03,90.01,3.283
2025-06-25T21:15:00,1,zone1,21,2,0,2,rain,27.23,85.49,520,3,0,0.017,190.15,172.88,234.92,31.21,1.367,0.3325,5,62.31,Aman,0,normal,178.01,202.54,1.009
2025-06-25T21:30:00,5,zone5,21,2,0,1,cloudy,28.87,71.05,360,2,0,0.075,48.4,56.15,45.19,78.79,1.276,0.156,5,63.38,Aman,0,normal,46.73,42.65,0.226
2025-06-25T21:45:00,5,zone5,21,2,0,2,rain,25.31,81.28,360,2,0,0.151,93.93,59.11,67.8,45.43,1.327,0.1642,6,72.81,Aman,0,normal,54.04,87.14,1.839
2025-06-25T22:00:00,3,zone3,22,2,0,2,rain,25.55,80.78,430,2,0,0.142,114.92,67.65,73.28,53.28,1.247,0.1573,4,67.8,Aman,1,density_spike,23.33,118.51,5.288
2025-06-25T22:15:00,4,zone4,22,2,0,0,clear,29.74,58.19,810,5,0,0.116,30.9,42.98,80.71,70.9,1.428,0.0531,4,79.83,Aman,0,normal,29.61,32.14,0.141
2025-06-25T22:30:00,1,zone1,22,2,0,0,clear,30.06,70.53,520,3,0,0.085,171.05,202.53,185.94,77.52,0.909,0.3895,8,60.01,Waspada,0,normal,203.84,156.49,2.521
2025-06-25T22:45:00,4,zone4,22,2,0,0,clear,29.91,63.85,810,5,0,0.119,92.1,123.42,130.52,49.09,1.07,0.1524,3,66.44,Aman,0,normal,120.43,94.44,1.444
2025-06-25T23:00:00,2,zone2,23,2,0,0,clear,33.61,78.49,680,4,0,0.091,74.24,86.47,129.29,48.93,1.244,0.1272,2,67.62,Aman,0,normal,79.13,72.91,0.345
2025-06-25T23:15:00,5,zone5,23,2,0,1,cloudy,27.97,91.46,360,2,0,0.122,72.37,38.67,80.75,20.29,0.313,0.1074,3,81.68,Aman,1,density_spike,16.43,71.03,4.385
2025-06-25T23:30:00,2,zone2,23,2,0,1,cloudy,29.63,77.1,680,4,0,0.053,68.71,72.71,63.43,39.27,1.15,0.1069,5,75.34,Aman,0,normal,79.03,73.97,0.281
2025-06-25T23:45:00,1,zone1,23,2,0,0,clear,29.32,66.82,520,3,0,0.027,169.39,155.53,149.54,56.18,1.255,0.2991,6,52.57,Aman,0,normal,166.78,147.96,1.045
2025-06-26T00:00:00,1,zone1,0,3,0,0,clear,31.52,63.33,520,3,0,0.17,74.9,54.85,50.99,68.59,1.072,0.1055,4,57.12,Aman,0,normal,60.79,81.5,1.151
2025-06-26T00:15:00,1,zone1,0,3,0,2,rain,25.76,74.33,520,3,0,0.095,127.97,96.03,98.76,34.68,0.903,0.1847,8,74.58,Aman,0,normal,85.84,132.13,2.572
2025-06-26T00:30:00,2,zone2,0,3,0,1,cloudy,33.99,63.74,680,4,0,0.15,77.77,75.8,61.25,58.62,1.124,0.1115,8,64.01,Aman,0,normal,93.71,86.73,0.388
2025-06-26T00:45:00,5,zone5,0,3,0,0,clear,30.65,60.16,360,2,0,0.146,44.75,73.62,81.16,67.41,1.052,0.2045,6,64.79,Aman,0,normal,75.41,48.4,1.5
2025-06-26T01:00:00,4,zone4,1,3,0,2,rain,26.49,82.55,810,5,0,0.06,70.56,55.09,39.73,31.0,1.204,0.068,7,71.06,Aman,0,normal,86.26,69.76,0.917
2025-06-26T01:15:00,4,zone4,1,3,0,1,cloudy,26.68,74.07,810,5,0,0.068,29.7,45.74,77.17,59.64,0.904,0.0565,3,60.81,Aman,0,normal,17.87,28.3,0.579
2025-06-26T01:30:00,5,zone5,1,3,0,1,cloudy,28.92,69.06,360,2,0,0.158,75.52,77.87,96.6,72.98,0.824,0.2163,8,65.0,Aman,0,normal,72.62,66.83,0.322
2025-06-26T01:45:00,4,zone4,1,3,0,2,rain,31.52,66.55,810,5,0,0.108,32.24,4,4,71.47,1.095,0.0049,7,63.78,Aman,0,normal,39.55,30.96,0.478
2025-06-26T02:00:00,4,zone4,2,3,0,2,rain,24.52,82.17,810,5,0,0.086,119.23,124.49,132.67,71.96,1.183,0.1537,3,66.67,Aman,0,normal,99.82,112.62,0.711
2025-06-26T02:15:00,3,zone3,2,3,0,0,clear,25.27,57.32,430,2,0,0.146,54.52,45.44,36.62,48.5,1.037,0.1057,7,68.96,Aman,0,normal,26.79,55.86,1.615
2025-06-26T02:30:00,5,zone5,2,3,0,0,clear,34.72,62.82,360,2,0,0.171,89.47,117.7,130.1,64.77,0.784,0.3269,3,66.33,Aman,0,normal,113.71,84.65,1.615
2025-06-26T02:45:00,5,zone5,2,3,0,0,clear,27.88,68.52,360,2,1,0.949,83.07,156.72,199.17,126.18,0.878,0.4353,2,88.42,Bahaya,1,density_spike,192.0,79.51,6.25
